cur_brand,first_buy_brand,babyage,ZONE,breastfeed,enroll_type2,enroll_age,open_rate0,click_rate0,redem_rate0
1,1,360,1,1,1,166,0.0,0.152173913,0.0
1,1,180,1,1,1,62,0.11627907,0.0,0.0
1,1,270,1,1,0,-221,0.529411765,0.117647059,0.0
0,0,90,1,0,0,-115,0.897959184,0.040816327,0.2
1,1,240,0,0,1,-135,0.204819277,0.0,0.0
0,0,270,0,1,1,-114,0.484848485,0.03030303,0.0
0,1,330,0,0,1,120,0.107142857,0.035714286,0.0
1,1,150,1,1,1,38,0.9,0.116666667,0.333333333
1,0,150,1,0,1,-232,0.253731343,0.089552239,0.166666667
1,1,270,1,0,0,-119,0.272727273,0.045454545,0.0
0,0,330,0,1,1,-44,0.339285714,0.053571429,0.857142857
1,1,150,1,0,1,48,0.514285714,0.104761905,0.166666667
0,1,240,0,1,0,-70,0.152173913,0.02173913,0.0
0,0,90,1,0,0,-193,0.238095238,0.0,0.0
0,0,30,0,0,1,-177,0.185185185,0.018518519,0.0
0,1,120,1,1,1,22,0.789473684,0.01754386,0.714285714
1,1,120,1,1,1,-209,0.206896552,0.017241379,0.0
1,1,150,1,1,1,56,0.235294118,0.058823529,0.0
0,0,150,1,1,0,44,0.742857143,0.028571429,0.333333333
1,1,90,1,1,0,-124,0.769230769,0.153846154,0.0
0,1,150,1,1,1,45,0.206896552,0.103448276,0.166666667
1,0,120,1,0,1,34,0.140350877,0.0,0.0
0,0,30,1,1,0,-163,0.0,0.0,0.0
0,1,210,0,0,1,-226,0.0,0.0,0.333333333
1,0,30,1,1,0,-188,0.56,0.12,0.0
1,1,180,1,1,0,-11,0.303571429,0.125,0.142857143
1,1,0,1,1,1,-96,0.535714286,0.071428571,0.166666667
0,1,300,1,1,0,-216,0.4,0.044444444,0.0
0,0,150,0,1,0,-230,0.333333333,0.025641026,0.5
0,0,120,0,1,1,-245,0.166666667,0.023809524,0.0
0,0,270,0,1,0,182,0.046511628,0.0,0.0
0,0,150,1,1,0,-205,0.256410256,0.0,0.0
0,0,30,1,1,1,-250,0.218181818,0.0,0.333333333
1,1,210,1,0,1,5,0.436363636,0.090909091,0.571428571
1,0,180,0,1,0,-203,0.09375,0.0,0.0
0,0,150,0,0,0,-230,0.088235294,0.0,0.666666667
1,1,270,1,0,0,-109,0.0,0.0,0.0
0,0,240,1,1,0,-196,0.20212766,0.031914894,0.0
1,1,360,0,0,1,-52,0.106666667,0.04,0.0
1,1,0,1,1,1,-196,0.075,0.075,0.454545455
1,1,30,1,1,0,-231,0.277777778,0.138888889,0.0
1,1,360,1,1,0,-91,0.018867925,0.0,0.0
1,1,300,1,0,0,-179,0.444444444,0.177777778,0.0
1,1,30,0,1,1,-18,0.208955224,0.014925373,0.1
0,0,180,1,0,0,-33,0.106382979,0.0,0.0
1,1,300,1,1,1,105,0.325581395,0.069767442,0.333333333
0,0,240,1,1,0,-218,0.090909091,0.0,0.0
1,1,330,0,0,1,-58,0.967741935,0.112903226,0.0
0,1,60,1,1,0,-235,0.102941176,0.014705882,0.0
1,1,60,1,0,1,-42,0.784482759,0.198275862,0.666666667
1,0,90,1,0,1,-24,0.0,0.0,0.0
0,0,30,0,1,1,-153,0.044444444,0.0,0.333333333
1,1,240,0,1,1,63,0.188679245,0.018867925,0.166666667
1,1,90,1,1,1,-91,0.630434783,0.086956522,0.0
0,0,210,0,0,0,143,0.225,0.025,0.333333333
0,0,210,1,0,0,11,0.0,0.0,0.0
0,0,180,0,1,1,-36,0.017857143,0.0,0.142857143
0,0,300,1,0,1,-76,0.777777778,0.0,1.0
0,0,150,1,1,0,-234,0.03125,0.0,0.0
1,1,270,1,1,1,67,0.214285714,0.035714286,0.142857143
0,1,300,0,0,0,-167,0.424242424,0.0,0.0
0,1,30,1,1,1,-174,0.058823529,0.019607843,0.333333333
1,1,30,1,1,1,-75,0.555555556,0.148148148,0.166666667
0,0,180,0,1,1,11,0.425925926,0.037037037,0.285714286
0,0,240,1,1,1,-39,0.033898305,0.0,0.0
0,0,240,0,1,1,-232,0.180327869,0.016393443,0.1
0,0,300,1,1,1,-60,0.0,0.0,0.0
0,0,150,0,1,0,45,0.027027027,0.0,0.0
0,0,180,0,0,0,-215,0.317073171,0.048780488,0.285714286
1,1,120,1,1,1,10,0.280701754,0.070175439,0.285714286
0,0,120,0,0,0,-190,0.344827586,0.034482759,0.0
0,0,90,1,1,1,-111,0.283333333,0.016666667,0.0
1,1,300,1,1,0,-105,0.444444444,0.133333333,0.0
1,1,180,1,1,1,-95,0.384615385,0.230769231,0.5
1,1,180,1,0,0,-116,0.093023256,0.023255814,0.0
0,0,150,1,1,1,-247,0.0,0.0,0.0
1,1,210,1,1,1,103,0.0,0.0,0.0
1,1,120,0,1,1,-168,0.79245283,0.20754717,0.666666667
0,0,120,1,1,1,-219,0.0,0.0,0.0
0,0,180,1,0,0,-133,0.177777778,0.0,0.0
0,1,240,1,1,1,-153,0.382352941,0.058823529,0.0
0,0,30,0,1,0,-157,0.064516129,0.0,0.0
1,1,210,1,1,0,31,0.0,0.0,0.0
1,1,120,1,1,0,-237,0.078125,0.03125,0.0
0,0,270,1,0,1,-217,0.225,0.025,0.0
0,0,90,0,0,0,-113,0.222222222,0.027777778,0.0
0,0,180,1,1,0,-242,0.230769231,0.076923077,0.5
1,1,120,1,1,1,7,0.461538462,0.076923077,0.571428571
0,1,330,0,1,0,-234,0.219178082,0.0,0.0
1,1,120,1,1,0,-198,0.15625,0.09375,0.666666667
0,0,180,0,1,1,78,0.1,0.04,0.333333333
1,0,120,0,1,0,-188,0.508474576,0.118644068,0.2
1,1,270,1,1,0,-211,0.108695652,0.0,0.5
0,0,270,1,1,0,-93,0.09375,0.0,0.0
0,0,270,0,0,0,-224,0.023809524,0.0,0.166666667
1,1,210,1,0,1,10,0.019607843,0.0,0.0
1,1,180,1,1,1,-184,0.196428571,0.125,0.0
0,0,180,1,0,0,-201,0.222222222,0.088888889,0.0
1,1,180,1,1,0,-206,0.090909091,0.0,0.0
0,0,0,0,1,1,-66,0.145454545,0.109090909,0.333333333
1,1,120,1,1,1,22,0.468085106,0.106382979,0.0
1,0,240,0,0,0,-142,0.0,0.0,0.166666667
0,0,150,0,0,1,33,0.333333333,0.140350877,0.333333333
0,1,120,1,0,0,-249,0.023255814,0.0,0.0
1,1,180,1,1,0,-178,0.152173913,0.02173913,0.0
1,1,0,1,1,0,279,0.285714286,0.0,0.2
0,0,210,1,0,0,112,0.827586207,0.0,0.0
0,0,300,1,1,1,-51,0.64516129,0.0,0.0
0,0,90,1,1,1,-22,0.120689655,0.0,0.142857143
1,1,30,1,1,0,-164,0.0,0.0,0.0
1,1,210,1,0,1,-166,0.509433962,0.056603774,0.333333333
1,1,300,1,0,1,23,0.05,0.033333333,0.5
0,1,60,0,0,0,-151,0.043478261,0.014492754,0.0
0,0,270,1,1,1,-193,0.129032258,0.0,0.0
1,0,60,1,1,0,-247,0.155555556,0.066666667,0.0
0,0,180,1,0,1,84,0.755102041,0.06122449,0.0
1,1,60,0,1,0,-156,0.489795918,0.06122449,0.0
1,1,0,0,1,0,-178,0.375,0.05,0.0
0,0,30,1,1,0,-207,0.244444444,0.0,0.166666667
0,0,330,0,0,0,-223,0.095238095,0.0,0.166666667
1,0,330,0,1,0,-45,0.211538462,0.057692308,0.142857143
1,0,360,0,1,0,-15,0.171428571,0.057142857,0.25
1,1,150,1,0,1,-593,0.202898551,0.057971014,0.0
0,0,270,0,1,0,-108,0.307692308,0.0,0.0
1,1,30,0,0,0,-84,0.289473684,0.078947368,0.0
0,0,210,0,0,0,-161,0.416666667,0.116666667,0.0
0,1,210,1,1,0,-146,0.206896552,0.034482759,0.166666667
0,0,180,1,1,0,-4,0.434782609,0.086956522,0.142857143
1,1,300,1,1,0,-197,0.192982456,0.035087719,0.142857143
1,1,270,1,1,0,-27,0.75,0.25,0.333333333
0,1,240,1,0,0,-215,0.0,0.0,0.0
0,1,210,1,0,0,-160,0.06122449,0.020408163,0.333333333
1,1,210,1,1,0,-114,0.098039216,0.0,0.166666667
0,1,180,1,1,0,51,0.071428571,0.0,0.0
1,1,60,1,1,1,-201,0.425531915,0.0,0.1
0,0,360,1,1,0,-76,1.0,0.0,0.333333333
0,0,150,1,0,0,-141,0.279069767,0.0,0.0
1,1,30,1,1,0,-243,0.063829787,0.042553191,0.0
1,1,90,0,0,0,-9,0.438596491,0.01754386,0.571428571
0,0,120,1,1,1,-223,0.3125,0.03125,0.333333333
0,0,30,0,0,1,-152,0.160714286,0.053571429,0.0
0,0,240,1,0,0,-238,0.0,0.0,0.166666667
0,0,180,1,1,1,-187,0.083333333,0.0,0.0
0,0,240,1,1,0,-231,0.111111111,0.0,0.0
0,0,120,0,1,1,-24,0.587301587,0.015873016,0.0
0,1,210,0,1,1,-147,0.490566038,0.132075472,0.0
0,1,120,1,1,0,-248,0.564102564,0.205128205,0.0
0,1,60,1,1,0,-205,0.304347826,0.043478261,0.0
0,0,60,1,1,0,-147,0.205882353,0.029411765,0.333333333
0,0,210,0,1,1,-145,0.0,0.0,0.0
1,1,90,1,1,1,-107,0.52,0.16,0.0
0,0,180,1,1,1,49,0.086956522,0.02173913,0.2
1,1,60,1,1,0,-234,0.0,0.0,0.75
1,0,180,1,1,0,-191,0.237288136,0.101694915,0.0
1,1,60,0,1,0,-55,0.145833333,0.0,0.0
0,0,180,0,1,0,-118,0.0,0.0,0.0
0,1,180,1,1,1,82,0.071428571,0.0,0.333333333
1,1,30,1,1,1,124,0.079365079,0.0,0.166666667
0,0,180,0,0,0,-204,0.045454545,0.0,0.0
1,1,210,1,0,0,-129,0.108695652,0.02173913,0.0
1,1,60,1,1,1,-219,0.365384615,0.019230769,0.6
0,0,60,1,1,1,-225,0.28125,0.03125,0.0
1,1,270,0,1,1,177,0.06779661,0.0,0.0
0,0,0,1,0,1,-143,0.028571429,0.028571429,0.0
1,1,120,1,1,1,23,0.146666667,0.026666667,0.0
0,0,60,1,1,1,-45,0.033898305,0.0,0.0
1,1,60,1,1,1,-120,0.564102564,0.153846154,0.0
0,0,360,1,0,1,70,0.649122807,0.157894737,0.333333333
0,0,270,0,1,1,-34,0.736842105,0.035087719,0.0
0,0,150,1,1,0,-232,0.157894737,0.0,0.0
1,1,330,1,1,0,-83,0.685185185,0.222222222,0.0
0,1,210,1,0,1,115,0.18,0.0,0.166666667
0,1,150,0,0,1,-821,0.264705882,0.029411765,0.0
0,0,240,0,1,0,-142,0.155555556,0.0,0.0
0,1,60,1,1,0,-37,0.042553191,0.021276596,0.142857143
1,1,150,0,0,1,-133,0.280701754,0.01754386,0.0
1,1,30,1,1,1,-66,0.405405405,0.054054054,0.0
1,1,120,0,1,1,29,0.173913043,0.043478261,0.0
1,1,120,1,0,0,5,0.022727273,0.0,0.0
1,0,210,1,1,1,4,0.092592593,0.0,0.0
0,1,210,1,1,1,-178,0.033333333,0.0,0.428571429
0,0,30,1,0,1,-74,0.675,0.125,0.333333333
1,0,240,0,0,0,-242,0.333333333,0.079365079,0.0
1,1,240,0,1,1,-128,0.422222222,0.0,0.0
1,1,90,1,1,0,-126,0.0,0.0,0.0
1,1,240,1,1,1,141,0.434782609,0.086956522,0.166666667
1,1,300,1,1,0,193,0.071428571,0.0,0.0
1,1,90,1,1,1,6,0.37254902,0.196078431,0.2
1,1,330,1,1,1,228,0.058823529,0.019607843,0.333333333
1,1,90,1,1,0,-139,0.0,0.0,0.0
1,0,300,1,1,0,-74,0.352941176,0.078431373,0.0
0,0,150,0,1,0,-242,0.267857143,0.0,0.5
0,0,270,1,0,1,-94,0.175,0.025,0.0
0,1,90,0,1,1,12,0.3,0.05,0.285714286
0,1,150,1,1,0,-225,0.338983051,0.06779661,0.0
0,0,120,1,0,1,27,0.018181818,0.0,0.285714286
0,1,90,1,1,0,-106,0.034482759,0.0,0.0
0,0,360,0,1,1,-80,0.0,0.0,0.0
0,0,150,1,1,1,-126,0.886792453,0.150943396,0.5
0,0,210,1,1,1,99,0.387755102,0.142857143,0.166666667
1,1,30,1,1,1,-51,0.018867925,0.0,0.666666667
0,0,30,0,0,0,-151,0.058823529,0.029411765,0.0
0,0,270,1,0,0,-96,0.611111111,0.055555556,0.0
0,0,120,1,1,1,-3,0.0,0.0,0.0
0,0,60,0,1,0,-45,0.304347826,0.086956522,0.166666667
0,0,60,0,1,1,-131,0.637931034,0.034482759,0.0
0,0,330,0,0,0,-191,0.235294118,0.078431373,0.0
1,1,240,1,1,0,-155,0.8,0.114285714,0.5
0,1,180,1,1,1,-181,0.042553191,0.0,0.0
0,1,60,1,0,0,-224,0.682926829,0.341463415,0.0
0,0,90,1,1,1,-219,0.306451613,0.129032258,0.0
1,1,300,1,1,0,-225,0.368421053,0.0,0.166666667
0,1,90,1,1,0,-184,0.258823529,0.0,0.0
0,0,120,1,1,1,-253,0.225806452,0.032258065,0.5
0,0,30,1,1,1,-230,0.114754098,0.0,0.0
1,1,0,0,1,1,-18,0.93220339,0.220338983,0.142857143
1,1,180,1,1,0,-198,0.945454545,0.254545455,0.714285714
0,0,270,1,1,1,158,0.02173913,0.0,0.0
0,0,150,1,1,1,-212,0.0,0.0,0.0
1,1,150,1,1,0,-248,0.594202899,0.130434783,0.666666667
0,0,60,0,0,1,-222,0.056338028,0.028169014,0.166666667
0,0,180,0,1,0,-184,0.619047619,0.023809524,0.0
1,1,150,1,1,0,-235,0.135135135,0.067567568,0.0
0,0,210,1,1,0,-156,0.0,0.0,0.0
0,0,30,1,0,0,-249,0.170212766,0.042553191,0.142857143
0,0,180,0,1,1,73,0.392156863,0.058823529,0.666666667
0,0,180,1,0,0,-200,0.083333333,0.027777778,0.0
1,1,120,0,1,1,-181,0.107142857,0.017857143,0.857142857
0,0,270,1,0,0,-193,0.0,0.0,0.0
1,1,300,1,1,0,-165,0.333333333,0.047619048,0.0
1,1,60,1,1,0,-191,0.1375,0.0875,0.428571429
0,0,150,0,1,0,-231,0.081967213,0.0,0.0
1,1,90,0,0,1,-183,0.565217391,0.195652174,0.125
1,1,330,1,1,1,-115,0.448275862,0.206896552,0.5
1,1,90,1,1,0,-223,0.328571429,0.1,0.5
0,0,60,0,1,1,-218,0.833333333,0.071428571,0.0
0,0,30,1,1,0,-150,0.828571429,0.085714286,0.166666667
1,0,30,1,1,1,-73,0.289855072,0.043478261,0.7
1,1,60,1,0,0,-149,0.666666667,0.066666667,0.166666667
0,0,150,0,1,0,-219,0.114754098,0.016393443,0.5
1,1,120,1,1,1,-21,0.862068966,0.103448276,0.0
0,0,330,0,1,0,-207,0.060606061,0.0,0.1
0,0,300,1,1,1,-74,0.111111111,0.0,0.166666667
0,1,210,1,0,0,-136,0.315789474,0.052631579,0.0
1,1,210,1,0,0,-165,0.615384615,0.230769231,0.166666667
0,0,180,0,0,0,-14,0.0625,0.0,0.0
0,0,240,1,0,0,-212,0.272727273,0.0,0.0
0,1,240,1,0,1,-94,0.157894737,0.0,0.166666667
0,0,120,0,0,1,40,0.098039216,0.0,0.0
1,0,210,0,1,1,24,0.152542373,0.13559322,0.142857143
1,0,300,0,1,0,-215,0.125,0.0,0.0
1,1,150,1,1,1,60,0.018181818,0.0,0.0
1,1,210,1,1,1,-75,0.372093023,0.0,0.333333333
0,1,150,1,0,1,-67,0.0,0.0,0.0
0,0,90,1,1,1,-92,0.0,0.0,0.0
1,1,90,1,1,1,-17,0.061538462,0.0,0.333333333
0,0,60,1,1,0,-26,0.113636364,0.0,0.428571429
0,0,210,0,0,1,33,0.189655172,0.051724138,0.0
0,0,60,1,0,0,-118,0.022222222,0.0,0.0
1,1,30,1,1,1,-246,0.22,0.08,0.0
0,1,330,0,1,0,-135,0.032258065,0.0,0.0
1,1,60,1,1,1,-129,0.34375,0.0,0.8
0,0,150,1,1,0,55,0.363636364,0.0,0.0
1,1,360,1,1,0,272,0.0,0.0,0.0
1,1,240,0,0,1,-150,0.631578947,0.105263158,0.0
1,1,360,1,1,1,14,0.827586207,0.5,1.0
0,0,330,1,1,1,-21,0.22972973,0.027027027,0.090909091
1,1,90,1,1,0,-113,0.894736842,0.298245614,0.333333333
0,0,180,1,1,0,641,0.02173913,0.0,0.0
0,1,270,0,1,1,-191,0.048780488,0.024390244,0.0
1,0,240,0,0,0,-195,0.307692308,0.0,0.166666667
0,0,30,1,1,0,-150,0.09375,0.03125,0.166666667
1,1,30,1,1,0,-163,0.581395349,0.465116279,0.166666667
0,0,60,0,1,0,332,0.058823529,0.0,0.0
0,0,330,1,0,1,-116,0.065217391,0.0,0.0
0,1,270,1,1,1,-192,0.2,0.0,0.9
1,1,30,1,1,1,-83,0.666666667,0.102564103,0.333333333
1,1,150,0,0,1,-137,0.955223881,0.28358209,0.666666667
0,0,180,1,1,1,-232,0.338983051,0.016949153,0.0
1,1,300,1,1,0,598,0.0,0.0,1.0
0,1,240,1,1,0,-252,0.03125,0.0,0.0
1,1,150,0,1,0,64,0.25,0.03125,0.0
1,1,150,1,1,0,-195,0.195652174,0.043478261,0.142857143
1,1,120,1,1,1,8,0.142857143,0.028571429,0.5
1,1,180,1,1,1,-217,0.444444444,0.111111111,0.833333333
1,1,120,1,1,0,-229,0.98245614,0.175438596,0.142857143
0,0,90,1,1,0,-13,0.225,0.075,0.0
1,1,240,1,1,1,152,0.34,0.12,0.333333333
0,1,150,1,1,1,-222,0.016949153,0.0,0.0
0,0,180,1,1,1,-187,0.208955224,0.044776119,0.285714286
1,1,90,0,1,1,1,0.980392157,0.254901961,0.0
0,0,0,1,0,1,-168,0.178571429,0.053571429,0.0
1,1,270,0,1,0,-25,0.265306122,0.040816327,0.571428571
0,0,270,1,0,0,-198,0.038461538,0.0,0.142857143
1,1,60,0,0,1,-248,0.545454545,0.045454545,0.333333333
1,1,360,1,1,1,5,0.171875,0.0,0.0
1,1,300,0,1,1,-35,0.189189189,0.027027027,0.0
0,0,360,1,1,1,-106,0.06122449,0.020408163,0.166666667
0,0,150,0,1,0,-214,0.454545455,0.121212121,0.0
0,0,180,0,1,0,-179,0.186046512,0.023255814,0.0
0,0,270,1,1,0,-223,0.2,0.016666667,0.5
0,0,120,1,0,0,-255,0.142857143,0.014285714,0.0
1,1,210,0,1,1,-160,0.578125,0.109375,0.5
1,0,360,1,1,0,19,0.709090909,0.2,0.428571429
0,0,120,1,0,1,-626,0.14893617,0.021276596,0.0
0,1,90,1,1,0,-202,0.444444444,0.088888889,0.0
1,1,330,1,0,0,-242,0.11627907,0.046511628,0.0
1,0,120,1,1,1,21,0.225806452,0.0,0.571428571
1,1,120,1,1,0,-243,0.243902439,0.024390244,0.0
1,1,60,1,1,1,-24,0.75,0.346153846,0.142857143
1,1,120,1,1,1,25,0.016129032,0.0,0.571428571
0,0,180,0,1,1,74,0.195652174,0.0,0.0
0,1,330,0,1,0,254,0.470588235,0.0,0.0
1,1,270,1,0,1,166,0.263157895,0.0,0.0
0,0,120,1,1,0,-83,0.027027027,0.0,0.0
0,0,180,1,0,1,-166,0.027027027,0.0,0.0
1,1,120,1,1,1,38,0.75,0.038461538,1.0
0,0,150,0,1,1,46,0.0,0.0,0.0
1,1,270,1,1,1,-172,0.344086022,0.096774194,0.0
1,1,30,1,1,1,-35,0.0,0.0,0.333333333
0,0,120,1,1,1,-237,0.0,0.0,0.166666667
0,0,30,0,1,1,-134,0.314814815,0.0,0.0
0,0,90,1,1,0,-7,0.136363636,0.022727273,0.0
0,0,240,0,0,1,-231,0.0,0.0,0.8
0,1,120,1,1,1,21,0.644067797,0.152542373,0.428571429
0,0,180,0,1,1,-170,0.01754386,0.0,0.0
1,0,180,1,1,0,8,0.076923077,0.0,0.125
1,1,300,1,1,0,-62,0.085714286,0.028571429,0.666666667
0,0,150,1,1,1,-242,0.140625,0.0,0.5
1,1,330,1,1,1,248,0.177777778,0.022222222,0.0
0,0,330,1,1,0,-35,0.615384615,0.051282051,0.166666667
0,0,120,1,0,1,-150,0.186046512,0.0,0.0
1,1,120,0,1,0,-240,0.571428571,0.19047619,0.666666667
0,0,270,1,1,1,-166,0.026315789,0.0,0.0
1,1,90,1,1,1,86,0.040816327,0.0,0.0
1,1,60,1,1,1,-137,0.146341463,0.0,0.333333333
1,0,150,0,0,0,70,0.083333333,0.0,0.0
1,1,120,1,1,1,26,0.03125,0.0,0.428571429
0,0,210,1,1,0,-165,0.257142857,0.014285714,0.0
1,1,360,1,1,0,-4,0.0,0.0,0.0
0,0,30,0,1,0,-51,0.026315789,0.0,0.0
1,1,0,1,1,0,-153,0.023255814,0.023255814,0.0
0,0,240,0,1,0,-131,0.387096774,0.0,0.166666667
1,1,270,0,1,1,-90,0.0,0.0,0.0
1,1,180,1,1,1,-16,0.655172414,0.24137931,0.0
0,0,180,1,1,0,-163,0.09375,0.0,0.166666667
0,0,210,1,0,0,-219,0.848484848,0.0,0.0
0,0,240,0,1,0,-224,0.216216216,0.027027027,0.0
1,1,30,0,1,0,-83,0.13253012,0.0,0.25
1,1,120,1,0,0,18,0.210526316,0.026315789,0.714285714
1,1,30,0,1,0,-68,0.512195122,0.195121951,0.5
1,1,180,1,1,1,-89,0.021978022,0.076923077,0.0
1,1,0,0,1,1,-227,0.048611111,0.006944444,0.0
0,0,360,0,0,0,-109,0.029411765,0.029411765,0.0
1,1,120,0,0,0,22,0.219512195,0.0,0.0
0,0,180,0,0,0,-16,0.136363636,0.022727273,0.142857143
1,1,150,1,0,0,52,0.0,0.0,0.333333333
1,1,270,1,1,0,-98,0.224137931,0.017241379,0.166666667
1,1,360,0,0,0,25,0.078947368,0.0,0.125
0,1,60,1,1,0,-39,0.05,0.0,0.0
0,0,90,0,0,0,-16,0.84375,0.03125,0.0
1,1,90,0,0,0,-16,1.0,0.604166667,0.0
0,0,90,0,1,0,4,0.384615385,0.051282051,0.285714286
1,1,90,1,1,0,-3,0.210526316,0.026315789,0.6
1,1,210,1,1,0,-148,0.258064516,0.0,0.0
1,1,120,1,1,1,35,0.013157895,0.0,0.2
1,1,210,1,1,1,-81,0.087209302,0.01744186,0.2
0,0,30,1,1,0,-54,0.0,0.0,0.0
0,1,60,1,0,0,-28,0.435897436,0.025641026,0.0
0,0,270,1,1,1,35,0.0,0.0,0.0
0,0,90,1,1,0,1,0.023255814,0.0,0.0
1,1,150,1,0,0,-34,0.125,0.0,0.0
1,1,0,1,1,0,666,0.117647059,0.0,0.0
0,0,150,1,0,1,-243,0.586956522,0.0,0.0
1,1,30,1,0,0,-169,0.029411765,0.0,0.0
0,1,30,1,1,0,-166,0.325,0.075,0.1
0,1,90,1,1,0,-115,0.714285714,0.257142857,0.333333333
1,1,150,1,0,0,-203,0.242424242,0.060606061,0.833333333
0,0,150,1,1,0,-216,0.181818182,0.0,0.5
1,1,210,0,1,0,-225,0.0,0.0,0.0
0,0,180,0,1,0,-201,0.019047619,0.0,0.0
0,1,360,1,1,0,-203,0.333333333,0.03030303,0.333333333
1,0,60,0,1,1,-41,0.116666667,0.0,0.333333333
0,0,270,0,1,0,-188,0.045454545,0.0,0.0
0,0,120,1,0,0,-197,0.0,0.0,0.0
1,1,180,1,1,1,-148,0.145833333,0.020833333,0.166666667
0,1,30,1,1,0,-231,0.308823529,0.073529412,0.333333333
0,1,300,1,0,1,-104,0.085714286,0.028571429,0.428571429
1,1,240,1,1,0,-110,0.043478261,0.0,0.0
1,1,270,1,1,1,-43,0.14,0.04,0.5
1,1,30,1,1,0,-258,0.073170732,0.024390244,0.0
1,0,120,0,1,1,-26,0.5,0.048387097,0.285714286
0,0,120,0,0,1,-244,0.672413793,0.120689655,0.5
0,0,120,0,1,1,-76,0.192307692,0.038461538,0.0
1,0,30,0,1,0,-140,0.625,0.425,0.666666667
0,0,60,0,1,1,-36,0.166666667,0.047619048,0.0
1,1,270,1,1,1,31,0.1,0.0,0.166666667
1,1,240,1,1,0,-142,0.2,0.0,0.166666667
1,1,180,0,1,1,2,0.0,0.0,0.333333333
0,0,360,0,0,1,-190,0.03030303,0.03030303,0.333333333
1,1,90,0,1,1,11,0.034482759,0.0,0.285714286
0,0,210,1,1,1,-12,0.694444444,0.055555556,0.0
1,1,30,1,1,0,-230,0.425531915,0.234042553,0.0
1,1,210,1,1,0,-184,0.526315789,0.131578947,0.285714286
0,0,60,1,0,1,-30,0.333333333,0.035087719,0.571428571
1,0,180,0,1,1,89,0.0,0.0,0.0
0,0,150,0,1,0,-244,0.022727273,0.0,0.0
1,1,90,1,1,0,-93,0.020408163,0.0,0.0
0,0,30,0,1,0,-238,0.133333333,0.033333333,0.0
0,1,240,1,1,0,-149,0.372093023,0.162790698,0.833333333
1,1,150,1,1,1,-231,0.25,0.0,0.4
0,0,150,0,0,0,-132,0.088888889,0.0,0.0
0,0,270,0,0,0,199,0.166666667,0.0,0.0
0,0,180,1,1,1,80,0.018867925,0.0,0.333333333
1,1,330,1,1,0,-69,0.146341463,0.024390244,0.0
0,0,60,1,1,1,-29,0.732142857,0.071428571,0.285714286
0,0,270,1,1,0,-88,0.75,0.166666667,0.0
1,1,150,0,1,1,-228,0.970588235,0.088235294,0.166666667
0,0,240,1,0,1,158,0.217391304,0.043478261,0.0
0,1,30,1,1,1,-151,0.65,0.116666667,0.333333333
1,1,330,0,0,0,-165,0.204545455,0.0,0.0
1,0,0,1,1,0,-248,0.396226415,0.075471698,1.0
0,0,270,1,1,1,-82,0.083333333,0.033333333,0.0
0,0,180,1,1,0,-181,0.071428571,0.0,0.25
0,0,270,1,1,0,170,0.093023256,0.0,0.0
0,1,210,1,1,1,-263,0.024390244,0.012195122,0.6
1,1,90,1,1,1,-84,0.4375,0.09375,0.6
1,0,210,0,1,0,-172,0.128205128,0.0,0.0
0,0,150,1,1,0,-193,0.166666667,0.033333333,0.0
0,0,150,1,1,1,-21,0.140625,0.03125,0.0
1,1,180,1,1,1,-161,0.073170732,0.0,0.0
0,0,120,0,1,0,-221,0.130434783,0.0,0.0
1,1,60,1,1,1,-21,0.0,0.0,0.285714286
1,1,60,1,1,0,-226,0.345454545,0.163636364,0.0
1,1,90,1,1,1,0,0.075757576,0.0,0.285714286
0,0,330,0,0,1,-35,0.0,0.0,0.0
0,1,150,1,0,0,-220,0.111111111,0.022222222,0.2
0,0,90,0,1,1,-195,0.137931034,0.034482759,0.142857143
1,1,270,0,0,1,32,0.177419355,0.032258065,0.0
1,1,360,1,1,1,-100,0.269230769,0.0,0.0
0,1,120,1,0,1,31,0.194029851,0.029850746,0.142857143
0,0,330,0,0,1,-153,0.06122449,0.0,1.0
0,0,240,1,0,0,-259,0.161290323,0.0,0.0
0,0,150,0,1,1,-186,0.488888889,0.066666667,0.0
0,0,60,1,1,1,-185,0.425531915,0.074468085,0.4
1,1,90,1,1,1,-91,0.127272727,0.018181818,0.333333333
0,1,120,1,1,1,43,0.64516129,0.048387097,0.166666667
1,1,30,1,1,0,66,0.0,0.0,0.333333333
0,1,90,1,1,1,12,0.185714286,0.071428571,0.285714286
0,0,150,0,1,1,-213,0.0,0.0,0.0
0,0,210,0,0,1,-156,0.6,0.066666667,0.0
0,0,30,0,1,1,-149,0.127272727,0.054545455,0.333333333
0,0,360,1,1,0,5,0.545454545,0.0,0.0
1,1,150,1,1,0,-24,0.12195122,0.0,0.428571429
0,0,240,0,0,1,-94,0.157894737,0.01754386,0.0
1,0,90,1,1,1,-3,0.509803922,0.058823529,0.333333333
0,0,30,0,1,1,-182,0.017857143,0.0,0.4
1,1,240,0,1,1,-98,0.583333333,0.229166667,0.5
0,0,30,0,1,0,-244,0.071428571,0.0,0.142857143
0,0,300,0,0,1,219,0.19047619,0.023809524,0.0
1,1,90,1,1,1,5,0.101694915,0.0,0.142857143
0,0,240,0,0,0,-115,0.133333333,0.0,0.0
1,1,300,1,0,0,-5,0.189873418,0.025316456,0.666666667
